r,t1,t2,meff,dmeff,chisqr

1,1,2,0.170382302950641,0.000387756097163678,6.74256415390803
1,2,3,0.16913809409925,0.000464195067391864,1.20774728256523
1,2,4,0.169050741407582,0.000467927414485179,1.44401964200828
1,2,5,0.169017110705308,0.000490885810394662,1.5512468292577
1,2,6,0.169038185576037,0.000510461932358113,1.62086637448794
1,2,7,0.169077770261241,0.000519933262869624,1.91578056822633
1,2,8,0.169112789977517,0.000530760724541182,2.33783585843708
1,2,9,0.169124221241475,0.000544530354090925,2.41398831870064
1,2,10,0.169154714276116,0.000554008933583818,3.47540294088954
1,2,11,0.169182578468709,0.00056205364256326,4.88757199216984
1,2,12,0.169184675898803,0.000569370593752211,4.90268971885618
1,2,13,0.169168698733838,0.000574312105453302,6.44828209115896
1,3,4,0.168743005505541,0.000528655882821888,0.0222865512771692
1,3,5,0.168746864482726,0.000557433701426629,0.0227934953408766
1,3,6,0.168812167196667,0.000578820900011812,0.296177648491417
1,3,7,0.168894546774003,0.000586944920899747,0.864723353601704
1,3,8,0.168956358251675,0.000599089901417276,1.48469021658944
1,3,9,0.168978543310662,0.000617215491586841,1.62426952378885
1,3,10,0.169024608375948,0.000629918106153609,2.82384234758395
1,3,11,0.169065563366706,0.000641493265261509,4.34913472349296
1,3,12,0.169069295115404,0.000651934949616871,4.37319593055882
1,3,13,0.169047245347875,0.000658995469332967,5.85777334091908
1,4,5,0.168792571281787,0.000631559049678152,0.0018592165370151
1,4,6,0.168889741629044,0.000660635269492475,0.210333235864517
1,4,7,0.169002750474973,0.000669089405361759,0.641307544883444
1,4,8,0.169084193213071,0.000683868890500122,1.11894168343
1,4,9,0.169109400370691,0.000707967824931773,1.20298777027016
1,4,10,0.169171968584225,0.000726730719433608,2.26305441734572
1,4,11,0.169227937306519,0.000743355843176963,3.64716146500099
1,4,12,0.169231723673807,0.000758667458152726,3.659297655423
1,4,13,0.16919944307152,0.000769013137650112,5.22519001230971
1,5,6,0.168983938357806,0.000831257405863678,0.167533604293001
1,5,7,0.169160193182364,0.000815228821792707,0.438913280686488
1,5,8,0.169272969671497,0.00082991241712202,0.740712800501719
1,5,9,0.169297099983598,0.000863641360071603,0.768971636855673
1,5,10,0.169388326007306,0.000893969099151847,1.64165991683363
1,5,11,0.169470477407711,0.000919002670624601,2.82912923865371
1,5,12,0.169472813320342,0.000943442615423984,2.8309981640378
1,5,13,0.169420328145424,0.000960661961194794,4.52020700503755
1,6,7,0.169429612591255,0.000902336584775239,0.0498488193091343
1,6,8,0.169538250981041,0.000925639579384111,0.159508570152684
1,6,9,0.169539152430595,0.000966650751180374,0.159526409069944
1,6,10,0.169653594709009,0.00100802060251681,0.822698056651145
1,6,11,0.169758760326737,0.001041111602721,1.79298043748029
1,6,12,0.169756040596221,0.00107521685819357,1.79426648922373
1,6,13,0.169679517056868,0.00110024095130305,3.63421902037304
1,7,8,0.16970204276842,0.00100075601714501,0.039777602322458
1,7,9,0.169671532589448,0.00105535611439855,0.0480591503284814
1,7,10,0.169826495199546,0.00111591683886859,0.598499783866178
1,7,11,0.169967722201662,0.0011616726309952,1.43149906605735
1,7,12,0.169957672536761,0.00121025634617884,1.44008835736256
1,7,13,0.169845937807183,0.00124829628994178,3.38594743163049
1,8,9,0.169759427442821,0.00128624467374952,0.0313446884634186
1,8,10,0.170026985099891,0.00137158614038839,0.482740717347106
1,8,11,0.170253182080135,0.00144578955210287,1.15538109432078
1,8,12,0.1702216621766,0.00152428883555185,1.18383239438461
1,8,13,0.170025998680296,0.00158867007576685,3.26122074731992
1,9,10,0.170162790428417,0.00165590094119132,0.459455854458431
1,9,11,0.17055478224642,0.00176392340451468,0.999519525625125
1,9,12,0.170472208240832,0.00188861737375754,1.05948618057979
1,9,13,0.170121534342542,0.00199184368382753,3.24167266808136
1,10,11,0.171710933434048,0.00222259570177397,0.0850978905216057
1,10,12,0.17134970409316,0.00240903894451511,0.359906026840868
1,10,13,0.170617856825996,0.00257345822342155,2.98314340334908
1,11,12,0.171375626579799,0.00289647778016407,0.359613115607851
1,11,13,0.170021124707957,0.00313770039902182,2.77847251131245
1,12,13,0.167302928364034,0.00391854589846275,1.13838377793753

2,2,3,0.264348890363577,0.000968681725289775,4.1812369192799
2,3,4,0.261351912682495,0.00117264467195559,1.08000611337167
2,3,5,0.261113548986588,0.00121003910644845,1.41041811184314
2,3,6,0.260811065617514,0.00127228623139782,2.71921075848823
2,3,7,0.260796456360981,0.00128780751432497,2.72469429569569
2,3,8,0.260722908229521,0.00132582752007175,3.00448577388464
2,3,9,0.260611590621601,0.00134989165349929,4.28477809883757
2,3,10,0.260490713559496,0.00136568611398444,6.91555577943009
2,3,11,0.260401468436896,0.00137695990033688,9.96401886329698
2,4,5,0.260180907037352,0.00145069264039905,0.00428729110131956
2,4,6,0.259815667175653,0.00152921348797754,0.621224920529236
2,4,7,0.259884744467247,0.00154575183828457,0.665608524075755
2,4,8,0.259811096288982,0.00159828647865192,0.773224555740725
2,4,9,0.259657192101859,0.00163812690590791,1.73872902892853
2,4,10,0.259480305686447,0.00166368423897744,3.99396284611951
2,4,11,0.25934682058813,0.001685605169782,6.74540152689054
2,5,6,0.259290928223101,0.00205814731950106,0.429801299388623
2,5,7,0.259528660241469,0.00203439026436051,0.545888085985932
2,5,8,0.259420245416517,0.00213517522702692,0.606198602933222
2,5,9,0.259149418703798,0.00221357748565538,1.43565157776306
2,5,10,0.258834926846477,0.00226406879342559,3.48371752168514
2,5,11,0.258596919200971,0.00230663302473071,6.04302610184384
2,6,7,0.258929153932918,0.0025054965077313,0.390386408226591
2,6,8,0.258828436172293,0.00267808201147126,0.403406923830151
2,6,9,0.258383439696162,0.00281746293560922,1.04646785571217
2,6,10,0.257857204173255,0.00291057792820434,2.79989313615861
2,6,11,0.257457225719797,0.00298557775025854,5.08082657223014
2,7,8,0.25978231928764,0.00343645870117439,0.15186732707189
2,7,9,0.258814947465101,0.00365697173267566,0.979849361780636
2,7,10,0.257847624414816,0.00380925974130851,2.79985550642848
2,7,11,0.257152139710181,0.00393290892686511,5.04023543204266
2,8,9,0.256712726456219,0.00475974857574759,0.382117683777222
2,8,10,0.255127722006726,0.00494856720692192,1.48651892149269
2,8,11,0.253987683747,0.00512485902885144,3.04297164822862
2,8,12,0.252366513110412,0.00532859851355997,8.08257902366245
2,9,10,0.25124848231968,0.00640725105738019,0.371688098373641
2,9,11,0.249527211003886,0.00664544658137519,1.16960645953727
2,9,12,0.246840620447263,0.00697945326797132,4.73305600785337
2,10,11,0.244868534554525,0.00859418184631923,0.272952329946311
2,10,12,0.240535195406464,0.00911144250784728,2.49857369940399
2,11,12,0.232245490093429,0.0118833367064182,0.97567425433198
2,11,13,0.220634206844178,0.012542541125822,9.72305184102625
2,12,13,0.203332781031661,0.0149258791723586,4.74232243432248
2,13,14,0.139464782274239,0.0211167076932233,9.15668714508132

3,2,3,0.329572325118109,0.0017073008558759,8.18504219257778
3,3,4,0.321500191632884,0.00233017266303975,2.35228021100413
3,3,5,0.319792977537806,0.0023234624633953,6.89743393081168
3,4,5,0.315556666175152,0.00300509830381678,1.37808140339706
3,4,6,0.314073765723509,0.00304380319561772,3.68676444727936
3,4,7,0.312579162006416,0.00309421680885768,7.70748837722135
3,5,6,0.309564726726719,0.00417101234910791,0.6351095557388
3,5,7,0.307521562983826,0.0042027366544909,2.3330599395387
3,6,7,0.303007500960477,0.00560692020174417,0.450680391713385
3,7,8,0.287131672755918,0.00614535494190893,8.44204686496229
3,8,9,0.260012749450399,0.00810067142186434,2.13561201857062
3,9,10,0.228361284123945,0.0103017001890991,5.16411510062815
3,10,11,0.194029470661166,0.0120695477709338,1.28707671779534
3,12,13,0.0619247413379403,0.0170348606318967,2.57663820217626

4,2,3,0.364480368026207,0.00356082928800577,9.76965570545592
4,3,4,0.343712657553948,0.00457919039788993,6.10359670406783
4,5,6,0.280998086884587,0.00744792374703504,6.09164629596581

