r,t1,t2,meff,dmeff,chisqr,pval

1,0,1,0.272627673584473,0.000190934114118155,0.362944937620509,0.546875224233506

2,1,2,0.431787198515206,0.000702125737930263,2.78244341665085,0.0953026711192528

3,2,3,0.473594991923365,0.0035309897216441,0.952008923133324,0.329208469857886
3,2,4,0.472077215671144,0.00363623338893939,2.87606698736921,0.237394137033553
3,3,4,0.46717058622621,0.00509920803867434,0.46795614907892,0.493928941194558
