r,t1,t2,meff,dmeff,chisqr

1,2,3,0.26652890570613,0.000225762865004416,1.79549582930593
1,2,4,0.266498181381886,0.000228643528066603,1.96418905108875
1,2,5,0.266533751803919,0.000228303471814053,2.44920020614188
1,2,6,0.266552336802592,0.000229207040505694,2.73773764103768
1,2,7,0.266555755525954,0.000232199573843995,2.75738430310333
1,2,8,0.266549792517243,0.000234166386992025,2.85224940370585
1,2,9,0.266546517174882,0.00023562305404692,2.92328190694976
1,2,10,0.266539369253675,0.000237919806950313,3.36768511730155
1,2,11,0.266538243551713,0.000239456364152058,3.38648409259523
1,2,12,0.266536557850704,0.00024038177983817,3.46112422755745
1,2,13,0.266537753500336,0.000241225781461071,3.52358682368959
1,2,14,0.266531796860383,0.00024204772776081,5.58745444611581
1,3,4,0.26628547678281,0.000275054053162192,0.0779973735656324
1,3,5,0.266390556777238,0.000275178148983947,1.26168035590327
1,3,6,0.266436192991683,0.000278986847933785,1.82373207754597
1,3,7,0.266447656915224,0.000286540961192021,1.89981468851109
1,3,8,0.266441127510811,0.000291357604620309,1.94032811428746
1,3,9,0.266437098226935,0.000295403984976421,1.97931341915461
1,3,10,0.266426379263473,0.000299254273413939,2.3450345608637
1,3,11,0.26642517887713,0.000302310048420838,2.35290570061612
1,3,12,0.266422777282648,0.000304080317317477,2.40888992413021
1,3,13,0.266424965279741,0.000305887168408326,2.48634558579224
1,3,14,0.266415352779951,0.000307433676595781,4.47924618483182
1,4,5,0.266546535873899,0.00035506507260194,0.650841990692675
1,4,6,0.266603294702928,0.000367113004746501,0.883846105364409
1,4,7,0.266609075672838,0.000381031281070172,0.889772299246687
1,4,8,0.266589017047429,0.00039034531651146,1.01468980767382
1,4,9,0.266578863272773,0.000398910886941379,1.09830954095815
1,4,10,0.266558266325714,0.000404176128898906,1.56189671939265
1,4,11,0.266554942622237,0.000409664811619011,1.58284279919019
1,4,12,0.266550166732973,0.000412980697608212,1.6601777644544
1,4,13,0.266553436512774,0.000416379071159457,1.72081945360073
1,4,14,0.266536908748369,0.000419199726799304,3.79118343071334
1,5,6,0.266843287949437,0.000461164114869089,0.00293123317892327
1,5,7,0.266815476589114,0.00048155272308985,0.0399530738228969
1,5,8,0.266760289389179,0.000496759068056063,0.33027471190335
1,5,9,0.266736130266797,0.000513075212966164,0.484855074470765
1,5,10,0.266696318388748,0.000521918386360098,1.06700109476637
1,5,11,0.266688360308311,0.000531203886764984,1.10814256522714
1,5,12,0.266679010625096,0.000537308711071243,1.21079601245922
1,5,13,0.266683819035238,0.000542716648954839,1.25649796427947
1,5,14,0.26665535305231,0.000547270906635873,3.40541558039372
1,6,7,0.266799516853918,0.00063836075036349,0.0379992890753945
1,6,8,0.266693980069089,0.000662523406308444,0.284300264618192
1,6,9,0.266652954619905,0.000690226693668043,0.403776595499596
1,6,10,0.266583728492273,0.000702908592163891,0.905513907571767
1,6,11,0.266572636063332,0.000719680179950308,0.929214210359877
1,6,12,0.266557678912562,0.000731092463415238,1.00882194824627
1,6,13,0.266567569271017,0.000741401692056742,1.06813414026298
1,6,14,0.266517341157357,0.000748551558580352,3.13677197168214
1,7,8,0.26649868985662,0.00083196095516211,0.10783620427015
1,7,9,0.266446164162363,0.000881813411052889,0.155324952047035
1,7,10,0.266337769316721,0.000903154636456534,0.493866133318305
1,7,11,0.266331205620347,0.000928599119414804,0.496327857968587
1,7,12,0.266311783736999,0.000946228344779787,0.537749037006745
1,7,13,0.266333741884279,0.000962073727370689,0.629939632698712
1,7,14,0.266248287442357,0.000973213852930869,2.54428089875389
1,8,9,0.266206990100355,0.00110458600669364,0.00359411491933918
1,8,10,0.266048127956058,0.00113678966899039,0.191289898968901
1,8,11,0.266064889594307,0.0011711329971415,0.196089746499395
1,8,12,0.26604508957926,0.00120201620723406,0.209900784640397
1,8,13,0.266091142779905,0.00122938405928217,0.344882143969528
1,8,14,0.265950926697115,0.00124755689238807,2.10011684143149
1,9,10,0.265786574339949,0.00154212087743337,0.106993430178288
1,9,11,0.265875120879221,0.00157244196040512,0.134185117692232
1,9,12,0.265855880641207,0.00162974309949069,0.137359736010046
1,9,13,0.265955203367377,0.00168170877984603,0.303812937457272
1,9,14,0.265698140550616,0.00171291242719066,1.94832572990498
1,10,11,0.265669788436564,0.00181349341032173,0.0878664103948968
1,10,12,0.265673416151744,0.00190867688673197,0.0879036215844122
1,10,13,0.265850495810386,0.00198655768398149,0.284682534367814
1,10,14,0.265454559933736,0.00203477425462989,1.83244380886653
1,11,12,0.266027324364942,0.00247642922849445,0.0185046757211795
1,11,13,0.266297558307433,0.00258814303156969,0.135564030665693
1,11,14,0.265539948191884,0.00264872601139042,1.82582762467407
1,12,13,0.266384343790331,0.00322175784970916,0.133163092281065
1,12,14,0.264959050227002,0.00327086987801046,1.66916950830492
1,13,14,0.264266996086291,0.00389285975714516,1.56076761390552

2,2,3,0.460517284822112,0.000718680593901065,0.268624573702828
2,2,4,0.460468918576206,0.000736554040625293,0.330096769155621
2,2,5,0.460603018929096,0.00074572920543764,1.6487902117749
2,2,6,0.460737119617054,0.00075366375805223,4.63839491553687
2,2,7,0.460794300135188,0.000756541861151294,6.24269764289155
2,2,8,0.460805606350749,0.000756360329770963,6.3766103425978
2,2,9,0.460824209931589,0.000759298551576758,7.25231616253292
2,2,10,0.460825143699219,0.000760310970548534,7.2588571176016
2,2,11,0.460830999902622,0.000761468485435919,7.99462308321217
2,2,12,0.460833569800422,0.000761704664415065,8.37040450106256
