r,t1,t2,meff,dmeff,chisqr

1,3,4,0.00331883306408535,8.61748044295859e-06,9.7961894589146
1,4,5,0.00328224715006684,9.70309942645262e-06,4.06319656177842
1,5,6,0.00325059428029383,1.02572408714339e-05,5.91252220342582
1,6,7,0.00321924538342414,1.0820981696417e-05,2.73301643226337
1,7,8,0.00318863963851456,1.25286470233319e-05,4.05793456842018
1,8,9,0.00315530480692927,1.41497011450341e-05,1.95940586867557
1,9,10,0.00312167101794454,1.58639750909772e-05,3.22506424553385
1,10,11,0.00307678282023284,1.72038862078299e-05,3.07339760618685
1,11,12,0.00302284483859978,1.79624169100387e-05,7.5759456430631

2,8,9,0.00404448062625983,2.72915174727223e-05,8.97448052957439



