r,t1,t2,meff,dmeff,chisqr

1,3,4,0.0100574235036636,2.69702752233904e-05,8.27095319680181
1,4,5,0.00994559647215322,3.19293857941005e-05,3.30867956936531
1,5,6,0.00984846985099565,3.29823835350235e-05,5.0951591915959
1,6,7,0.00975174168083831,3.33804158349796e-05,3.49512870856996
1,7,8,0.0096520760253454,3.73574960065493e-05,4.09374650814677
1,8,9,0.00955591140266319,4.0942293847045e-05,1.9717137064574
1,9,10,0.00945849685524025,4.61127531168069e-05,3.28844585061651
1,10,11,0.00932829324236848,5.14115411799005e-05,2.95037460027802
1,11,12,0.00915890997873187,5.46435047671581e-05,8.2479402637973




