r,t1,t2,meff,dmeff,chisqr

1,3,4,0.00386448806918101,5.95697718434618e-06,5.18858294583154
1,4,5,0.0038477629664551,6.66709038350542e-06,1.90529005676579
1,4,6,0.00384140273124757,6.64608196043982e-06,7.38112375411539
1,5,6,0.0038333802710944,7.2217651130334e-06,1.49804708886587
1,5,7,0.00382646816291515,7.3753928352967e-06,8.31285363918979
1,6,7,0.00381869945926398,7.65103903779213e-06,3.22953761940927
1,6,8,0.00381232591191813,8.04252337481388e-06,8.20401582189113
1,7,8,0.00380033926605679,9.22114552121499e-06,0.924605792913741
1,7,9,0.00379524772998286,9.70250588017985e-06,3.31168711507079
1,8,9,0.00378766114045092,1.04266398615576e-05,0.809723208934842
1,8,10,0.00377999029019173,1.08081076289304e-05,4.61878220194109
1,9,10,0.00377021775140675,1.17463052601561e-05,1.40626297081727
1,9,11,0.00375831983804169,1.20119523551539e-05,8.21816590896526
1,10,11,0.00374578906811734,1.2457572982639e-05,2.82313385727279

2,5,6,0.00544667155454605,1.37590519832337e-05,9.21121891519838
2,7,8,0.00531630139711211,1.61872451360639e-05,6.72775646807255
2,8,9,0.00525899466716582,1.76806203148297e-05,6.06812072597677
2,9,10,0.0051823867430779,2.01370857045897e-05,7.87890428303141






