r,t1,t2,meff,dmeff,chisqr

1,1,2,0.33897582250172,0.000534191932762404,5.6092899170241
1,2,3,0.33648403181909,0.000816672351955721,3.05816448315888
1,3,4,0.333588532933735,0.00113295364482673,5.05351885884182
1,3,5,0.333074829773998,0.00117651421234328,7.11280181900083
1,3,6,0.333232568201123,0.00121524389850487,7.7189034223409
1,3,7,0.333393494815543,0.00124414408906624,9.16362948017497
1,3,8,0.33341761026666,0.00127351937846265,9.21784053283317
1,4,5,0.330536191616759,0.00160586606880114,0.0108664906084424
1,4,6,0.331212038605331,0.00169612981131976,2.20297173499161
1,4,7,0.331669230758056,0.00175489185968882,4.76962031643134
1,4,8,0.331780586481838,0.00181158583905612,5.03744426315365
1,4,9,0.33200812628205,0.00183491699651489,7.20805498420187
1,4,10,0.332114095503457,0.00184156347679798,8.43358798888717
1,4,11,0.332043831003458,0.0018511923021004,9.6318505387709
1,4,12,0.332050232804475,0.00186083122091105,9.66755814971597
1,4,13,0.332056358417422,0.00186558038257816,9.78294859159332
1,4,14,0.332054257315141,0.00186729492119806,9.85079733647795
1,5,6,0.331897476612826,0.00221522311770755,1.91649582624344
1,5,7,0.332750738006734,0.00231681072343973,3.90682368104606
1,5,8,0.332894135997096,0.00242202682406752,4.01666274566052
1,5,9,0.333293834372191,0.00247428264842565,5.76729539354824
1,5,10,0.333479236349581,0.00249912891993076,6.77310608306531
1,5,11,0.33333554633829,0.00252820003174208,8.13034688590258
1,5,12,0.333345468548934,0.00255181330801748,8.15367264738344
1,5,13,0.333356539535541,0.0025634030771442,8.25628301132731
1,5,14,0.333352379155257,0.0025675807634551,8.32872491721989
1,6,7,0.33672552082534,0.00338216806330883,0.329014191564531
1,6,8,0.336397428917319,0.00355648638424037,0.419376140478953
1,6,9,0.337009759813149,0.00363792479249773,1.17822145337895
1,6,10,0.337303546899098,0.00368790861995858,1.67760853360712
1,6,11,0.336930816879844,0.00375482536133508,3.53119458939844
1,6,12,0.336938283310479,0.0038116756374481,3.53390278916923
1,6,13,0.336958607041375,0.00383862566602098,3.60500551552247
1,6,14,0.336948616831491,0.00384889128097425,3.69095786609923
1,7,8,0.337330833739556,0.00479966835132419,0.303931816839188
1,7,9,0.338431556105851,0.00482229599083652,0.824378971187545
1,7,10,0.338926275233156,0.00492467857865942,1.16878966820554
1,7,11,0.338147621833453,0.00508438119492205,3.23246498168198
1,7,12,0.338152684707098,0.00521476902737516,3.23278844671445
1,7,13,0.338189740562488,0.0052807643327956,3.29449392648323
1,7,14,0.33816965500784,0.0053075446209363,3.38531237038081
1,8,9,0.337917003884306,0.00598513009876331,0.8012698970076
1,8,10,0.33892314500477,0.00627278302546789,1.16878862730254
1,8,11,0.337475783411211,0.00657781990623447,3.18037838809382
1,8,12,0.337494877430725,0.00681858848160053,3.18171863259031
1,8,13,0.33756587004512,0.00695275215860418,3.24826584677523
1,8,14,0.337529375854252,0.00700914376402223,3.3365589669185
1,9,10,0.344377305441454,0.00856963716663459,0.027159462743476
1,9,11,0.340620236910691,0.00911486294264113,2.72833430935234
1,9,12,0.340563748018348,0.00959993203737955,2.73087616248
1,9,13,0.340687619354771,0.0098931287808971,2.77572725459449
1,9,14,0.340604885476385,0.0100247356858262,2.87674077535524
1,10,11,0.335295908792815,0.0135708613744347,2.3278222843027
1,10,12,0.335577029403761,0.014790696748468,2.33664452720954
1,10,13,0.336006138919487,0.0156301658410725,2.41724061581878
1,10,14,0.335815189379154,0.01604140105989,2.49915875848591
1,11,12,0.317397141595692,0.0216428975660924,0.459771472120403
1,11,13,0.319582338548999,0.0237768670593373,0.753349901145649
1,11,14,0.319275648555351,0.024913322364594,0.784392315087634
1,12,13,0.342333877215105,0.0415889172654559,0.0445507467929612
1,12,14,0.340245712569743,0.0454280144579283,0.148264946277443
1,13,14,0.344515294589868,0.0793016236958012,0.141735810476785

2,1,2,0.609343813946354,0.00198665801424154,2.48124549830526
2,1,3,0.608707258912719,0.00205235204213597,4.61374505196032
2,2,3,0.602840232296785,0.00389833471531999,0.290342076847318
2,2,4,0.60094752826085,0.00407832095179495,3.68065453307437
2,2,5,0.600453304529953,0.00413066080655231,4.64075798025582
2,2,6,0.599880556256577,0.00418737169849238,7.75729883352339
2,2,7,0.600074958253476,0.00420997555374529,9.29574455455599
2,3,4,0.595417075416753,0.0061982411241504,1.94669518537853
2,3,5,0.594475116482365,0.00634820380215657,2.39524859629572
2,3,6,0.59312798764319,0.00651581872459353,4.76854398066753
2,3,7,0.593692808396246,0.00660349183547441,6.59944488100794
2,3,8,0.593300424596945,0.00659773750706631,8.84953237029686
2,3,9,0.593344980753741,0.00661123950917668,9.58230227768804
2,4,5,0.583621943407386,0.0103307016106743,0.00469966463006032
2,4,6,0.580781475254215,0.0104978965788363,1.28205814122671
2,4,7,0.582581747165303,0.0107191845735635,3.69836059605813
2,4,8,0.581591432753901,0.0106823790814692,5.59344745625636
2,4,9,0.581717241728434,0.0107108074467873,6.36990227929114
2,4,10,0.581788834660596,0.0107150824303134,7.18645849631469
2,5,6,0.572767470901093,0.0177291020656211,0.911395133047029
2,5,7,0.579375256912887,0.018628841688404,3.6335211943473
2,5,8,0.576176041626831,0.0186231195993783,5.40214693512956
2,5,9,0.57659814929286,0.0187681622480217,6.19873579661228
2,5,10,0.576836768789868,0.0187816949014714,7.02621403205651
2,6,7,0.573510996740526,0.0296556625693216,3.55236342114047
2,6,8,0.565134315031084,0.0294106196784272,5.08441885797722
2,6,9,0.566322930331919,0.02996325766171,5.92253708888518
2,6,10,0.566985898264412,0.0299855761133028,6.77205905304286
2,7,8,0.610463214560061,0.0567464905108825,3.9584576261347
2,7,9,0.61470162616175,0.0586257342133152,4.62186729548195
2,7,10,0.617175198658705,0.0587972878315775,5.36619252334057
2,8,9,0.475257968649527,0.0975955924490132,1.28210201269614
2,8,10,0.485281316180987,0.0976074352562387,2.33274132007025
2,9,10,1.07216720175508,0.43056961885322,0.131465766416678

3,1,2,0.851365920204429,0.00495615817248707,9.33760490369607
3,2,3,0.814660802996466,0.00962242874389634,2.99636472986525
3,2,4,0.81324152520538,0.0096411753144353,3.64040009403882
3,2,5,0.812873895997888,0.00975009854057972,3.88016111090216
3,2,6,0.81177731439438,0.00982676551642112,8.73977813975444
3,2,7,0.811523080920952,NA,9.9002127103489
3,3,4,0.783725383824986,0.019133820504696,0.0230520027029607
3,3,5,0.783102822639561,0.0193364315020525,0.0659727211944107
3,3,6,0.779168905574336,0.0192427075437865,4.09198739867068
3,3,7,0.778264440655773,NA,5.04825259349119
