r,t1,t2,meff,dmeff,chisqr

1,3,4,0.0947474478712674,0.000252513134443775,5.0625776993645
1,4,5,0.0937945611177805,0.000287174859416449,5.37226067387518
1,5,6,0.0928991447527265,0.000321988093429177,3.07137187851763
1,6,7,0.0919557267702318,0.000354421402741557,3.74072827867056
1,7,8,0.0909477083939742,0.000416097801423651,2.69635265460496
1,8,9,0.0897885520659873,0.000481800048477711,3.32851865453916
1,9,10,0.0885619198411909,0.000553483094946789,2.06136303212394
1,9,11,0.0880693451902014,0.000584333386404848,8.56038870774371
1,10,11,0.0872923643567046,0.000648135249360913,2.35076859460132
1,10,12,0.0867737039568985,0.000685631800028214,7.92091305763845
1,11,12,0.0858181201603971,0.00077982126380825,1.72625786719311

2,8,9,0.11459387315345,0.00089478322267699,9.64688080783867
2,9,10,0.110042502910319,0.00102651803713765,8.13440709025481
2,11,12,0.0986768870736802,0.00153589613810311,7.90132469636834



