r,t1,t2,meff,dmeff,chisqr

1,3,4,0.00334697970050102,5.0870909532044e-06,5.55214982118482
1,4,5,0.00333272493067966,5.67925217765137e-06,1.69815575478467
1,4,6,0.00332740799491678,5.65779358978615e-06,6.99728995100519
1,5,6,0.00332082266081482,6.14202251778396e-06,1.52998022623578
1,5,7,0.00331487115461343,6.23439657690499e-06,8.31002827750804
1,6,7,0.00330825997110673,6.461754237652e-06,3.13374159273988
1,6,8,0.00330290969102553,6.78868571147622e-06,8.02472624295893
1,7,8,0.00329307317842801,7.73841654409676e-06,0.964731708841222
1,7,9,0.00328885943268587,8.13781878943836e-06,3.27362668831541
1,8,9,0.00328239759961627,8.78364898453844e-06,0.738373376943794
1,8,10,0.00327577825341367,9.09273936994831e-06,4.71921481444679
1,9,10,0.00326767833855752,9.85073635853066e-06,1.55986424569119
1,9,11,0.00325708823279241,1.00535564434944e-05,9.17734241647019
1,10,11,0.0032459909771972,1.04298268843632e-05,3.14803610889737

2,4,5,0.00477826258772816,1.15835625243087e-05,9.83685263752507
2,5,6,0.00471852764125484,1.18188862319724e-05,9.52408035680919
2,7,8,0.00460665899073321,1.40303776534815e-05,6.86513958589076
2,8,9,0.00455708664767548,1.53646767493436e-05,5.60789318334513
2,9,10,0.00449167093252454,1.74503035409263e-05,8.16549053699053






