r,t1,t2,meff,dmeff,chisqr

1,3,4,0.00313665782984705,4.83980161519611e-06,5.40711507595618
1,4,5,0.003123041961746,5.36211239233366e-06,1.87573537823137
1,4,6,0.00311772424956063,5.31307158513557e-06,7.75441137014405
1,5,6,0.00311131189781427,5.72418514164409e-06,1.71459590044779
1,5,7,0.00310541179108016,5.79392388581549e-06,9.1765225733734
1,6,7,0.00309897650118181,5.99543188998063e-06,3.40277277085614
1,6,8,0.00309377958077803,6.29398200376772e-06,8.77118044052482
1,7,8,0.00308436705529597,7.13124333978865e-06,1.10430302476613
1,7,9,0.00308019589587916,7.50501271435124e-06,3.76440123270448
1,8,9,0.00307374580363737,8.13788507799116e-06,0.844481306042608
1,8,10,0.00306743905647996,8.41815569727325e-06,5.04857194405657
1,9,10,0.00305962718394241,9.10820276853736e-06,1.60371346717093
1,9,11,0.00304979479877702,9.29716509368103e-06,9.2902660159956
1,10,11,0.00303942788811459,9.65328795604686e-06,3.15692768066711

2,5,6,0.00442212146728976,1.11433711918662e-05,9.45249377851527
2,7,8,0.00431646555997666,1.31573556314426e-05,6.89691076402907
2,8,9,0.00426844076581257,1.45165097200457e-05,5.80187846066381
2,9,10,0.00420698827981424,1.64025121492396e-05,8.16446594488753






