r,t1,t2,meff,dmeff,chisqr

1,3,4,0.0169434302964348,4.47920929402282e-05,5.72806480738954
1,4,5,0.0167742431594246,4.85463583051147e-05,5.07066117257731
1,5,6,0.0166124524708854,4.98752267950334e-05,5.35456150543412
1,6,7,0.0164648999795032,5.21119181682361e-05,3.15959314687699
1,7,8,0.0163136068759144,6.02395911598193e-05,3.78790174890564
1,8,9,0.0161473591245194,6.70318098443853e-05,2.61148332252054
1,9,10,0.0159858726558967,7.48323480211675e-05,2.59065589080679
1,10,11,0.015780992874129,8.32547237870832e-05,3.67047904242352
1,11,12,0.0154926277824866,8.87399978207235e-05,7.69189603197319




