r,t1,t2,meff,dmeff,chisqr

1,3,4,0.0101248140766972,1.73370782323919e-05,5.32567943230212
1,4,5,0.0100743826314788,1.92154135325109e-05,2.29521339617225
1,4,6,0.0100588587473202,1.93057556723193e-05,6.42297320635219
1,5,6,0.0100367914952496,2.0664074377101e-05,0.876330617774329
1,5,7,0.0100166746796898,2.10823786219165e-05,7.84986934813183
1,6,7,0.00999617993070095,2.19999780031272e-05,3.67152248897557
1,6,8,0.00997993061878659,2.31168634189942e-05,7.50626910587354
1,7,8,0.00994724096992061,2.60661210053155e-05,0.472224858078203
1,7,9,0.00993273899900718,2.7243949562378e-05,2.78864379906625
1,8,9,0.00991501230761432,2.91081081533079e-05,0.991717115501444
1,8,10,0.00989223770646123,3.0269194595421e-05,5.44537956605155
1,9,10,0.00986332916347022,3.25580232025014e-05,1.71664249850848
1,9,11,0.00983240945523555,3.35949704894432e-05,7.952782446702
1,10,11,0.00979491660982361,3.53963073721398e-05,2.26350850400849

2,4,5,0.0144335404459461,3.72863321877347e-05,8.60279382228711
2,5,6,0.0142625148939287,3.78812603797971e-05,7.37429901466513
2,7,8,0.0139179212249332,4.5424175231768e-05,4.66400685311047
2,8,9,0.0137801061113164,4.86913064592123e-05,4.92638195521651
2,9,10,0.0135828707582308,5.50292982671431e-05,8.71977691503139






