r,t1,t2,meff,dmeff,chisqr

1,3,4,0.00250726614269063,3.90292616212271e-06,6.41232363877789
1,4,5,0.00249537909980342,4.33948325242636e-06,2.00949391154169
1,4,6,0.00249126222698844,4.30830341721701e-06,7.33762188106857
1,5,6,0.00248622091160003,4.5935713675102e-06,1.412306045573
1,5,7,0.00248147699043489,4.63868353849329e-06,8.91591732983126
1,6,7,0.00247658802521354,4.78558367494071e-06,3.6450355861392
1,6,8,0.00247253948473474,5.01796435019239e-06,8.73332011402162
1,7,8,0.00246498161937533,5.68872155350745e-06,0.925602499887231
1,7,9,0.0024615581019061,5.96404128673177e-06,3.66727322461968
1,8,9,0.00245668362695771,6.42095845859159e-06,0.95212863368883
1,8,10,0.0024512323494105,6.64029820657076e-06,5.98746682470212
1,9,10,0.00244470071078241,7.14102185875244e-06,2.00628271979825
1,9,11,0.00243707865922531,7.34717896110433e-06,9.84709053175857
1,10,11,0.00242825549558042,7.6883378940483e-06,3.02931295186166

2,4,5,0.00357923818498691,9.32535797982355e-06,9.18454838296866
2,5,6,0.00353518520370056,9.39436616198607e-06,7.80767232272509
2,7,8,0.00345182634317105,1.09323048600147e-05,5.87988934068625
2,8,9,0.00341405032411082,1.17209545892626e-05,5.84289649966873
2,9,10,0.00336555221525642,1.31773612631571e-05,8.44320376486939






