r,t1,t2,meff,dmeff,chisqr,pval

1,3,6,0.266537581375769,0.000513093037077045,0.911443572889071
1,4,6,0.26652756084107,0.000637937579902934,0.910198986604139
1,5,7,0.267004919811013,0.000798125586990761,0.951591379343672
1,6,10,0.267696751817767,0.00102119745159397,0.565521512169481
1,6,11,0.267698789880874,0.00102614265793876,0.565800874200334
1,6,12,0.267640624852669,0.00103986714545472,0.963686376979423
1,6,13,0.267643629951067,0.00105088836444134,0.965938316655563
1,6,14,0.267620518462693,0.00105708361242623,1.17100585218534
1,7,12,0.267800528913832,0.00123068245082201,0.828172222511798
1,7,13,0.267802344941293,0.00125004362480803,0.828523952074629
1,7,14,0.267765452521406,0.00126198511691932,1.054236527506
1,8,12,0.267780986714737,0.00148235335260014,0.826868146509791
1,8,13,0.267784273369833,0.00151102423167354,0.827358384555467
1,8,14,0.267728624046961,0.00153192487766059,1.04925484758226

2,2,4,0.461485092922167,0.00107832957294585,0.59112807125321
2,2,5,0.461456733111102,0.00109672139545675,0.622075165651574
2,2,6,0.46142222876099,0.00110584287321777,0.741948306577861
2,2,7,0.46146019961775,0.0011097501930331,1.05590108402545
2,3,4,0.461192847263849,0.00154722008999695,0.502859194910943
2,3,5,0.461154000144795,0.00158078925865971,0.512425242709489
2,3,6,0.461085090667019,0.00160138199968658,0.598135311787213
2,3,7,0.461178897814903,0.00161431345648575,0.953154225056877
2,4,7,0.462088250479181,0.00279869765569396,0.641611693340377
2,8,9,0.494917810860621,0.0150356666489508,0.757360183381027
2,9,10,0.522791979757708,0.0242507840478648,0.696332604756345
2,9,11,0.526471302326981,0.0254942762886078,1.26063836461625
2,10,12,0.548272719847841,0.0468397611441501,1.31282569016279
2,10,13,0.549373431162264,0.047770102241112,1.48229350319512
2,11,12,0.534200558881255,0.0868776068248236,1.26031518238095
2,11,13,0.538703314374531,0.0907067768922088,1.45128946913561
2,13,14,0.999070925163589,0.45861206478532,1.41825910123073

3,2,3,0.626837095331131,0.00240395811906139,0.874685256388352
3,2,4,0.62706398877155,0.00247228816280422,1.10323721439623
3,2,5,0.627235879827093,0.00252239242001173,1.39919203963342
3,2,6,0.62719437052389,0.0025147921147781,1.48491963447812
3,3,4,0.624940238125059,0.00394977230100789,0.579923266217141
3,3,5,0.625587921285277,0.0040584022954293,1.05238168583327
3,3,6,0.625491503053099,0.00405707916373201,1.10744335786135
3,7,9,0.708396821966106,0.0691996390879549,0.572652307455281
3,7,10,0.710137645984419,0.0685601074057835,0.829488018835647
3,8,9,0.71890619215588,0.151554377695413,0.565589407749735
3,8,10,0.72827577555323,0.147304776757544,0.807967298388868

4,3,8,0.752914443483698,0.0105519643370251,0.676285927208768
4,4,8,0.758044167863229,0.019550098601273,0.567482702332491
4,5,8,0.75717668855099,0.0453762742591249,0.567018498334625
4,6,8,0.755785091753927,0.121550498660248,0.566834803071417
4,7,10,0.892578640643892,0.363961623684551,1.40357439713109
4,8,10,0.634330892912711,0.749730177569524,1.23455386283703
